productBox href,Category,i-amphtml-fill-content src,i-amphtml-layout-fill,i-amphtml-fill-content src 2,Brand,p-title,price-box,price-diff-retail,price-diff-saving
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Vivo X80 Pro Plus"">",https://images.priceoye.pk/vivo-x80-pro-plus-pakistan-priceoye-61zgj-270x270.webp,Vivo,Vivo X80 Pro Plus,"Rs. 198,999",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Vivo T1x"">",https://images.priceoye.pk/vivo-t1x-pakistan-priceoye-ebziw-270x270.webp,Vivo,Vivo T1x,"Rs. 43,999",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Vivo X Fold S"">",https://images.priceoye.pk/vivo-x-fold-s-pakistan-priceoye-bessk-270x270.webp,Vivo,Vivo X Fold S,"Rs. 254,999",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Vivo iQOO 3 5G"">",https://images.priceoye.pk/vivo-iqoo-3-5g-pakistan-priceoye-bgff5-270x270.webp,Vivo,Vivo iQOO 3 5G,"Rs. 89,999",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Vivo X60 5G"">",https://images.priceoye.pk/vivo-x60-pakistan-priceoye-12l6f-270x270.webp,Vivo,Vivo X60 5G,"Rs. 69,999",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""vivo Y52s"">",https://images.priceoye.pk/vivo-y52s-pakistan-priceoye-foxig-270x270.webp,Vivo,vivo Y52s,"Rs. 49,999",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""vivo iQOO U3"">",https://images.priceoye.pk/vivo-iqoo-u3-pakistan-priceoye-ivvys-270x270.webp,Vivo,vivo iQOO U3,"Rs. 32,000",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Vivo V20 2021"">",https://images.priceoye.pk/vivo-v20-2021-pakistan-priceoye-uamk2-270x270.webp,Vivo,Vivo V20 2021,"Rs. 63,999",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""vivo Y52"">",https://images.priceoye.pk/vivo-y52-pakistan-priceoye-wapu5-270x270.webp,Vivo,vivo Y52,"Rs. 43,999",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Vivo X70"">",https://images.priceoye.pk/vivo-x70-pakistan-priceoye-hk7ag-270x270.webp,Vivo,Vivo X70,"Rs. 114,999",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Vivo S10"">",https://images.priceoye.pk/vivo-s10-pakistan-priceoye-qrzia-270x270.webp,Vivo,Vivo S10,"Rs. 69,999",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Vivo iQoo 8"">",https://images.priceoye.pk/vivo-iqoo-8-pakistan-priceoye-efo0b-270x270.webp,Vivo,Vivo iQoo 8,"Rs. 110,000",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Vivo Y12A"">",https://images.priceoye.pk/vivo-y12a-pakistan-priceoye-dvy4j-270x270.webp,Vivo,Vivo Y12A,"Rs. 19,999",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Vivo Z3"">",https://images.priceoye.pk/vivo-z3-pakistan-priceoye-uhfom-270x270.webp,Vivo,Vivo Z3,"Rs. 37,900",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Vivo Z1 Lite"">",https://images.priceoye.pk/vivo-z1-lite-pakistan-priceoye-fdb2e-270x270.webp,Vivo,Vivo Z1 Lite,"Rs. 25,500",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Vivo X23"">",https://images.priceoye.pk/vivo-x23-pakistan-priceoye-j3r98-270x270.webp,Vivo,Vivo X23,"Rs. 62,000",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""vivo Y83 Pro"">",https://images.priceoye.pk/vivo-y83-pakistan-priceoye-qefw1-270x270.webp,Vivo,vivo Y83 Pro,"Rs. 27,000",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Vivo U1"">",https://images.priceoye.pk/vivo-u1-pakistan-priceoye-4uz3k-270x270.webp,Vivo,Vivo U1,"Rs. 24,999",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""vivo V15"">",https://images.priceoye.pk/vivo-v15-pakistan-priceoye-hgpxt-270x270.webp,Vivo,vivo V15,"Rs. 39,999",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Vivo X27 Pro"">",https://images.priceoye.pk/vivo-x27-pro-pakistan-priceoye-gbxtr-270x270.webp,Vivo,Vivo X27 Pro,"Rs. 65,000",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Vivo Y17"">",https://images.priceoye.pk/vivo-y17-pakistan-priceoye-w8qv2-270x270.webp,Vivo,Vivo Y17,"Rs. 33,999",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""vivo Y3"">",https://images.priceoye.pk/vivo-y3-pakistan-priceoye-81fle-270x270.webp,Vivo,vivo Y3,"Rs. 31,999",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Vivo Nex 2"">",https://images.priceoye.pk/vivo-nex-2-pakistan-priceoye-losjd-270x270.webp,Vivo,Vivo Nex 2,"Rs. 149,999",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Vivo V5 Lite"">",https://images.priceoye.pk/vivo-v5-lite-pakistan-priceoye-270x270.webp,Vivo,Vivo V5 Lite,"Rs. 13,000",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Vivo Y66"">",https://images.priceoye.pk/vivo-y66-pakistan-priceoye-270x270.webp,Vivo,Vivo Y66,"Rs. 21,000",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Vivo V7"">",https://images.priceoye.pk/vivo-v7-1-pakistan-priceoyevivo-v7-1718-original-imaezp8pftwfse2y-h0pfl-270x270.webp,Vivo,Vivo V7,"Rs. 24,999",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Vivo Y75"">",https://images.priceoye.pk/vivo-y75-pakistan-priceoye-270x270.webp,Vivo,Vivo Y75,"Rs. 35,500",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Vivo X21"">",https://images.priceoye.pk/vivo-x21-pakistan-priceoye-r3t9m-270x270.webp,Vivo,Vivo X21,"Rs. 68,300",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Vivo NEX A"">",https://images.priceoye.pk/vivo-nex-a-pakistan-priceoye-pu85m-270x270.webp,Vivo,Vivo NEX A,"Rs. 91,000",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""vivo NEX S"">",https://images.priceoye.pk/vivo-nex-s-pakistan-priceoye-qdglx-270x270.webp,Vivo,vivo NEX S,"Rs. 106,300",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Vivo V11 Pro"">",https://images.priceoye.pk/vivo-v11-v11-pro-pakistan-priceoye-kkhq6-270x270.webp,Vivo,Vivo V11 Pro,"Rs. 53,999",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""vivo U3x"">",https://images.priceoye.pk/vivo-u3x-pakistan-priceoye-kks7x-270x270.webp,Vivo,vivo U3x,"Rs. 20,350",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Vivo U10"">",https://images.priceoye.pk/vivo-u10-pakistan-priceoye-w9lwb-270x270.webp,Vivo,Vivo U10,"Rs. 28,999",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Vivo Y75s"">",https://images.priceoye.pk/vivo-y75s-pakistan-priceoye-t9svi-270x270.webp,Vivo,Vivo Y75s,"Rs. 33,000",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Vivo Y81s"">",https://images.priceoye.pk/vivo-y81s-pakistan-priceoye-zi0dy-270x270.webp,Vivo,Vivo Y81s,"Rs. 22,999",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""vivo Z5i"">",https://images.priceoye.pk/vivo-z5i-pakistan-priceoye-02ot4-270x270.webp,Vivo,vivo Z5i,"Rs. 45,999",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""vivo Y5s"">",https://images.priceoye.pk/vivo-y5s-pakistan-priceoye-uxrvh-270x270.webp,Vivo,vivo Y5s,"Rs. 33,000",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""vivo v19 pro"">",https://images.priceoye.pk/vivo-v19-pro-pakistan-priceoye-6dgae-270x270.webp,Vivo,vivo v19 pro,"Rs. 78,999",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""vivo V11i"">",https://images.priceoye.pk/vivo-v11i-pakistan-priceoye-3rj4b-270x270.webp,Vivo,vivo V11i,"Rs. 37,500",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""vivo S5 PRO"">",https://images.priceoye.pk/vivo-s5-pro-pakistan-priceoye-e1irx-270x270.webp,Vivo,vivo S5 PRO,"Rs. 58,999",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Vivo X30"">",https://images.priceoye.pk/vivo-x-30-pakistan-priceoye-81b1i-270x270.webp,Vivo,Vivo X30,"Rs. 74,999",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Vivo S7"">",https://images.priceoye.pk/vivo-s7-pakistan-priceoye-2bb9m-270x270.webp,Vivo,Vivo S7,"Rs. 64,999",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Vivo X50 Pro"">",https://images.priceoye.pk/vivo-x50-pro-pakistan-priceoye-m3874-270x270.webp,Vivo,Vivo X50 Pro,"Rs. 104,999",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""vivo S12"">",https://images.priceoye.pk/vivo-s12-pakistan-priceoye-7wb8v-270x270.webp,Vivo,vivo S12,"Rs. 94,999",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Vivo X Note"">",https://images.priceoye.pk/vivo-x-note-pakistan-priceoye-i7nxu-270x270.webp,Vivo,Vivo X Note,"Rs. 110,000",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""vivo iQOO Neo 6"">",https://images.priceoye.pk/vivo-iqoo-neo-6-pakistan-priceoye-nmedp-270x270.webp,Vivo,vivo iQOO Neo 6,"Rs. 70,000",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""vivo Y77e"">",https://images.priceoye.pk/vivo-y77e-pakistan-priceoye-5dyoq-270x270.webp,Vivo,vivo Y77e,"Rs. 52,999",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Vivo S7e"">",https://images.priceoye.pk/vivo-s7e-pakistan-priceoye-xhn9a-270x270.webp,Vivo,Vivo S7e,"Rs. 53,999",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Vivo X60s"">",https://images.priceoye.pk/vivo-x60s-pakistan-priceoye-135sg-270x270.webp,Vivo,Vivo X60s,"Rs. 67,999",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Vivo V21 SE"">",https://images.priceoye.pk/vivo-v21-se-pakistan-priceoye-1eb59-270x270.webp,Vivo,Vivo V21 SE,"Rs. 48,999",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""vivo Y30 Standard"">",https://images.priceoye.pk/vivo-y30-standard-pakistan-priceoye-0ztv9-270x270.webp,Vivo,vivo Y30 Standard,"Rs. 29,999",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Vivo iQoo 7"">",https://images.priceoye.pk/vivo-iqoo-7-pakistan-priceoye-zu3wf-270x270.webp,Vivo,Vivo iQoo 7,"Rs. 142,000",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Vivo S9e"">",https://images.priceoye.pk/vivo-s9e-pakistan-priceoye-v4e5x-270x270.webp,Vivo,Vivo S9e,"Rs. 59,999",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Vivo Y53L"">",https://images.priceoye.pk/vivo-y53l-pakistan-priceoye-2ndlt-270x270.webp,Vivo,Vivo Y53L,"Rs. 47,999",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""vivo iQOO Z3"">",https://images.priceoye.pk/vivo-iqoo-z3-pakistan-priceoye-suy1r-270x270.webp,Vivo,vivo iQOO Z3,"Rs. 49,999",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Vivo S10e"">",https://images.priceoye.pk/vivo-s10e-pakistan-priceoye-gkbql-270x270.webp,Vivo,Vivo S10e,"Rs. 70,000",,
https://priceoye.pk/mobiles/xiaomi/xiaomi-poco-c65,Mobile,https://static.priceoye.pk/images/badges/12-12-sale.png,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Xiaomi Poco C65"">",https://static.priceoye.pk/images/product-placeholder.svg,Xiaomi,Xiaomi Poco C65,"Rs. 43,999","Rs. 44,999",(2% OFF)
https://priceoye.pk/mobiles/xiaomi/xiaomi-redmi-12,Mobile,https://static.priceoye.pk/images/badges/12-12-sale.png,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Xiaomi Redmi 12"">",https://static.priceoye.pk/images/product-placeholder.svg,Xiaomi,Xiaomi Redmi 12,"Rs. 34,199","Rs. 38,999",(12% OFF)
https://priceoye.pk/mobiles/xiaomi/xiaomi-redmi-note-12,Mobile,https://static.priceoye.pk/images/badges/12-12-sale.png,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Xiaomi Redmi Note 12"">",https://static.priceoye.pk/images/product-placeholder.svg,Xiaomi,Xiaomi Redmi Note 12,"Rs. 47,199","Rs. 54,999",(14% OFF)
https://priceoye.pk/mobiles/xiaomi/xiaomi-redmi-a1,Mobile,https://static.priceoye.pk/images/badges/12-12-sale.png,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Xiaomi Redmi A1+"">",https://static.priceoye.pk/images/product-placeholder.svg,Xiaomi,Xiaomi Redmi A1+,"Rs. 18,399","Rs. 26,999",(32% OFF)
https://priceoye.pk/mobiles/xiaomi/xiaomi-redmi-note-12-pro,Mobile,https://static.priceoye.pk/images/badges/12-12-sale.png,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Xiaomi Redmi Note 12 Pro"">",https://static.priceoye.pk/images/product-placeholder.svg,Xiaomi,Xiaomi Redmi Note 12 Pro,"Rs. 84,999","Rs. 89,999",(6% OFF)
https://priceoye.pk/mobiles/xiaomi/xiaomi-13t,Mobile,https://static.priceoye.pk/images/badges/12-12-sale.png,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Xiaomi 13T"">",https://static.priceoye.pk/images/product-placeholder.svg,Xiaomi,Xiaomi 13T,"Rs. 159,999","Rs. 169,999",(6% OFF)
https://priceoye.pk/mobiles/xiaomi/xiaomi,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Xiaomi Redmi Note 12S"">",https://static.priceoye.pk/images/product-placeholder.svg,Xiaomi,Xiaomi Redmi Note 12S,"Rs. 74,999",,
https://priceoye.pk/mobiles/xiaomi/xiaomi-redmi-12c,Mobile,https://static.priceoye.pk/images/badges/12-12-sale.png,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Xiaomi Redmi 12C"">",https://static.priceoye.pk/images/product-placeholder.svg,Xiaomi,Xiaomi Redmi 12C,"Rs. 27,999","Rs. 35,999",(22% OFF)
https://priceoye.pk/mobiles/xiaomi/xiaomi-redmi-a2-plus,Mobile,https://static.priceoye.pk/images/badges/12-12-sale.png,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Xiaomi Redmi A2 Plus"">",https://static.priceoye.pk/images/product-placeholder.svg,Xiaomi,Xiaomi Redmi A2 Plus,"Rs. 18,699","Rs. 22,999",(19% OFF)
https://priceoye.pk/mobiles/xiaomi/xiaomi-poco-x5-pro,Mobile,https://static.priceoye.pk/images/badges/12-12-sale.png,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Xiaomi Poco X5 Pro"">",https://static.priceoye.pk/images/product-placeholder.svg,Xiaomi,Xiaomi Poco X5 Pro,"Rs. 105,999","Rs. 109,999",(4% OFF)
https://priceoye.pk/mobiles/xiaomi/xiaomi-redmi-note-11-pro,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Xiaomi Redmi Note 11 Pro"">",https://static.priceoye.pk/images/product-placeholder.svg,Xiaomi,Xiaomi Redmi Note 11 Pro,"Rs. 45,999",,
https://priceoye.pk/mobiles/xiaomi/redmi-10c,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Xiaomi Redmi 10C"">",https://static.priceoye.pk/images/product-placeholder.svg,Xiaomi,Xiaomi Redmi 10C,"Rs. 42,099",,
https://priceoye.pk/mobiles/xiaomi/xiaomi-redmi-note-11,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Xiaomi Redmi Note 11"">",https://static.priceoye.pk/images/product-placeholder.svg,Xiaomi,Xiaomi Redmi Note 11,"Rs. 54,999",,
https://priceoye.pk/mobiles/xiaomi/xiaomi-redmi-9c,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Xiaomi Redmi 9C"">",https://static.priceoye.pk/images/product-placeholder.svg,Xiaomi,Xiaomi Redmi 9C,"Rs. 29,999",,
https://priceoye.pk/mobiles/xiaomi/xiaomi-redmi-10a,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Xiaomi Redmi 10A"">",https://static.priceoye.pk/images/product-placeholder.svg,Xiaomi,Xiaomi Redmi 10A,"Rs. 23,999",,
https://priceoye.pk/mobiles/xiaomi/xiaomi-12,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Xiaomi 12"">",https://static.priceoye.pk/images/product-placeholder.svg,Xiaomi,Xiaomi 12,"Rs. 199,999",,
https://priceoye.pk/mobiles/xiaomi/xiaomi-13t-pro,Mobile,https://static.priceoye.pk/images/badges/12-12-sale.png,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Xiaomi 13T Pro"">",https://static.priceoye.pk/images/product-placeholder.svg,Xiaomi,Xiaomi 13T Pro,"Rs. 229,999",,
https://priceoye.pk/mobiles/xiaomi/xiaomi-redmi-13c,Mobile,https://static.priceoye.pk/images/badges/12-12-sale.png,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Xiaomi Redmi 13C"">",https://static.priceoye.pk/images/product-placeholder.svg,Xiaomi,Xiaomi Redmi 13C,"Rs. 34,499",,
https://priceoye.pk/mobiles/xiaomi/xiaomi-13-pro,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Xiaomi 13 Pro"">",https://static.priceoye.pk/images/product-placeholder.svg,Xiaomi,Xiaomi 13 Pro,"Rs. 214,999",,
https://priceoye.pk/mobiles/xiaomi/xiaomi-redmi-a2,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Xiaomi Redmi A2"">",https://static.priceoye.pk/images/product-placeholder.svg,Xiaomi,Xiaomi Redmi A2,"Rs. 38,999",,
https://priceoye.pk/mobiles/xiaomi/xiaomi-civi-3,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Xiaomi Civi 3"">",https://static.priceoye.pk/images/product-placeholder.svg,Xiaomi,Xiaomi Civi 3,"Rs. 97,999",,
https://priceoye.pk/mobiles/xiaomi/poco-f5-pro,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""POCO F5 Pro"">",https://static.priceoye.pk/images/product-placeholder.svg,Xiaomi,POCO F5 Pro,"Rs. 156,800",,
https://priceoye.pk/mobiles/xiaomi/xiaomi-13-ultra,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Xiaomi 13 Ultra"">",https://static.priceoye.pk/images/product-placeholder.svg,Xiaomi,Xiaomi 13 Ultra,"Rs. 247,950",,
https://priceoye.pk/mobiles/xiaomi/xiaomi-14,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Xiaomi 14"">",https://static.priceoye.pk/images/product-placeholder.svg,Xiaomi,Xiaomi 14,"Rs. 153,999",,
https://priceoye.pk/mobiles/xiaomi/xiaomi-redmi-12r,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Xiaomi Redmi 12R"">",https://static.priceoye.pk/images/product-placeholder.svg,Xiaomi,Xiaomi Redmi 12R,"Rs. 46,999",,
https://priceoye.pk/mobiles/xiaomi/xiaomi-poco-f5,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Xiaomi Poco F5"">",https://static.priceoye.pk/images/product-placeholder.svg,Xiaomi,Xiaomi Poco F5,"Rs. 79,999",,
https://priceoye.pk/mobiles/xiaomi/xiaomi-13,Mobile,,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Xiaomi 13"">",https://static.priceoye.pk/images/product-placeholder.svg,Xiaomi,Xiaomi 13,"Rs. 183,999",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Xiaomi 11 Lite 5G NE"">",https://images.priceoye.pk/xiaomi-11-lite-5g-ne-pakistan-priceoye-7na88-270x270.webp,Xiaomi,Xiaomi 11 Lite 5G NE,"Rs. 55,899",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Xiaomi Poco M4 Pro 5G"">",https://images.priceoye.pk/xiaomi-poco-m4-pro-pakistan-priceoye-cne9u-270x270.webp,Xiaomi,Xiaomi Poco M4 Pro 5G,"Rs. 38,299",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Xiaomi Redmi Note 10 Pro"">",https://images.priceoye.pk/xiaomi-redmi-note-10-pro-pakistan-priceoye-a7s7o-270x270.webp,Xiaomi,Xiaomi Redmi Note 10 Pro,"Rs. 52,999",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Xiaomi Poco F3"">",https://images.priceoye.pk/xiaomi-poco-f3-pakistan-priceoye-5xi23-270x270.webp,Xiaomi,Xiaomi Poco F3,"Rs. 58,199",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Xiaomi Poco X3 GT"">",https://images.priceoye.pk/xiaomi-poco-x3-gt-pakistan-priceoye-zeevw-270x270.webp,Xiaomi,Xiaomi Poco X3 GT,"Rs. 52,899",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Xiaomi 11T"">",https://images.priceoye.pk/xiaomi-mi-11t-pakistan-priceoye-vzu8r-270x270.webp,Xiaomi,Xiaomi 11T,"Rs. 69,399",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Xiaomi Poco F4 GT"">",https://images.priceoye.pk/xiaomi-poco-f4-gt-pakistan-priceoye-yaqcm-270x270.webp,Xiaomi,Xiaomi Poco F4 GT,"Rs. 138,499",,
,Mobile,https://static.priceoye.pk/images/product-placeholder.svg,"<img src=""https://static.priceoye.pk/images/product-placeholder.svg"" alt=""Xiaomi Poco X3 Pro"">",https://images.priceoye.pk/xiaomi-poco-x3-pro-pakistan-priceoye-h6dz2-270x270.webp,Xiaomi,Xiaomi Poco X3 Pro,"Rs. 47,699",,
